478.0 0.03751 0.133745 0.0561548 0.4422 0.000148 2.913
479.0 0.0371492 0.133557 0.0566378 0.4411 0.0001499 2.869
480.0 0.0367757 0.133271 0.0571515 0.4401 0.000152 2.803
481.0 0.0363 0.132787 0.0576893 0.4388 0.0001544 2.777
482.0 0.0357606 0.132173 0.0582652 0.4375 0.000157 2.751
483.0 0.03521 0.131409 0.058847 0.4362 0.0001596 2.726
484.0 0.0345829 0.130422 0.0594778 0.435 0.000162 2.702
485.0 0.0339091 0.129222 0.0600537 0.4337 0.0001643 2.679
486.0 0.0331842 0.127818 0.0606698 0.4324 0.000167 2.656
487.0 0.0323774 0.126314 0.061221 0.4311 0.0001704 2.634
488.0 0.0315189 0.124566 0.0618094 0.4298 0.000174 2.613
489.0 0.0305842 0.122692 0.0623585 0.4285 0.0001775 2.593
490.0 0.0296622 0.120655 0.0629224 0.4272 0.000181 2.573
491.0 0.0286992 0.118603 0.0634338 0.426 0.0001849 2.554
492.0 0.0276921 0.11652 0.0639703 0.4247 0.000189 2.536
493.0 0.0266404 0.11441 0.0644618 0.4234 0.0001934 2.519
494.0 0.0255901 0.112274 0.0649644 0.4221 0.000198 2.502
495.0 0.0245165 0.110113 0.0654305 0.4208 0.0002031 2.486
496.0 0.0234283 0.10793 0.0659096 0.4195 0.000209 2.471
497.0 0.0223279 0.105726 0.0663776 0.4183 0.0002158 2.457
498.0 0.0212239 0.103502 0.0668519 0.417 0.000223 2.443
499.0 0.0201366 0.101261 0.0673086 0.4157 0.0002303 2.43
500.0 0.0190485 0.0990044 0.0677709 0.4144 0.000238 2.417
501.0 0.0179798 0.0967335 0.0681326 0.4135 0.0002463 2.405
502.0 0.0169429 0.0944502 0.0684792 0.4127 0.000255 2.394
503.0 0.0159234 0.0921564 0.0688146 0.4118 0.000264 2.384
504.0 0.0149343 0.0898536 0.0691402 0.4109 0.000273 2.374
505.0 0.0139785 0.0875437 0.0693615 0.41 0.0002819 2.365
506.0 0.0130497 0.0852284 0.069563 0.4092 0.000291 2.356
507.0 0.0121542 0.0829094 0.069828 0.4083 0.0003004 2.348
508.0 0.0112959 0.0805884 0.0700735 0.4074 0.00031 2.341
509.0 0.01048 0.0782671 0.0702792 0.4065 0.0003194 2.334
510.0 0.00970081 0.0759473 0.0704719 0.4057 0.000329 2.328
511.0 0.00895396 0.0736308 0.0706789 0.4047 0.000339 2.323
512.0 0.0082461 0.0713191 0.0708719 0.4038 0.000349 2.318
513.0 0.00758 0.0690141 0.0710254 0.4028 0.0003588 2.314
514.0 0.00695743 0.0667175 0.0711652 0.4019 0.000368 2.31
515.0 0.00638669 0.064431 0.0712852 0.4009 0.0003767 2.307
516.0 0.00586805 0.0621564 0.0713896 0.4 0.000386 2.304
517.0 0.00540153 0.0598953 0.0714865 0.399 0.0003962 2.302
518.0 0.00499129 0.0576495 0.0715735 0.3981 0.000404 2.301
519.0 0.00463493 0.0554207 0.0716303 0.3971 0.0004069 2.3
520.0 0.00433379 0.0532106 0.0716821 0.3962 0.000409 2.3
521.0 0.00408503 0.0510211 0.0717393 0.3952 0.0004138 2.3
522.0 0.00388739 0.0488537 0.0717754 0.3943 0.000416 2.3
523.0 0.00374206 0.0467102 0.0718152 0.3933 0.0004112 2.3
524.0 0.00365252 0.0445924 0.0718641 0.3924 0.000409 2.3
525.0 0.00361178 0.042502 0.0719587 0.3914 0.0004176 2.3
526.0 0.00361934 0.0404407 0.0720597 0.3905 0.000427 2.3
527.0 0.00367282 0.0384102 0.0721526 0.3895 0.0004268 2.3
528.0 0.00376967 0.0364122 0.0722403 0.3886 0.000423 2.3
529.0 0.00390324 0.0344486 0.0722952 0.3876 0.0004237 2.3
530.0 0.00406899 0.0325209 0.0723492 0.3867 0.000429 2.3
531.0 0.00426366 0.030631 0.0724141 0.3846 0.0004371 2.3
532.0 0.00448428 0.0287806 0.0724758 0.3824 0.000445 2.3
533.0 0.00472995 0.0269713 0.0725103 0.3803 0.0004506 2.3
534.0 0.00499348 0.025205 0.0725285 0.3782 0.000456 2.3
535.0 0.00527276 0.0234833 0.0725289 0.376 0.0004631 2.3
536.0 0.00556455 0.0218079 0.0725061 0.3739 0.00047 2.3
537.0 0.00586623 0.0201807 0.0724327 0.3718 0.0004748 2.3
538.0 0.00617059 0.0186033 0.0723404 0.3696 0.00048 2.3
539.0 0.00647922 0.0170774 0.0722102 0.3675 0.0004879 2.3
540.0 0.0067864 0.0156048 0.0720633 0.3654 0.000495 2.3
541.0 0.00709 0.0141872 0.0718369 0.3639 0.0004983 2.3
542.0 0.007388 0.0128264 0.0716024 0.3625 0.000503 2.3
543.0 0.00767415 0.011524 0.0713427 0.3611 0.0005141 2.3
544.0 0.00794833 0.0102818 0.0710671 0.3597 0.000527 2.3
545.0 0.00820829 0.00910146 0.0707065 0.3582 0.0005363 2.3
546.0 0.00845364 0.00798479 0.0703069 0.3568 0.000544 2.3
547.0 0.00868499 0.00693348 0.0698401 0.3554 0.0005532 2.3
548.0 0.00890368 0.00594925 0.0693554 0.354 0.000564 2.3
549.0 0.0091119 0.00503384 0.0687563 0.3525 0.0005759 2.3
550.0 0.00930939 0.00418898 0.0681398 0.3511 0.000588 2.3
551.0 0.00950012 0.00341638 0.06744 0.35 0.0005998 2.3
552.0 0.00968213 0.00271778 0.0667326 0.3489 0.000611 2.3
553.0 0.00986391 0.0020949 0.0659041 0.3478 0.0006215 2.3
554.0 0.01004 0.00154947 0.0650612 0.3467 0.000631 2.3
555.0 0.0102144 0.00108322 0.0642103 0.3456 0.0006391 2.3
556.0 0.0103855 0.000697863 0.0633575 0.3445 0.000646 2.3
557.0 0.0105557 0.000395138 0.0624373 0.3434 0.000652 2.3
558.0 0.0107242 0.000176768 0.0615175 0.3423 0.000658 2.3
559.0 0.0108889 4.44797e-5 0.0605785 0.3412 0.0006647 2.3
560.0 0.011048 2.13163e-13 0.0596515 0.3401 0.000672 2.3
561.0 0.0112169 0.0 0.0586113 0.3383 0.0006793 2.3
562.0 0.0114015 0.0 0.057591 0.3366 0.000686 2.3
563.0 0.0116055 0.0 0.0565542 0.3348 0.000692 2.3
564.0 0.0118272 0.0 0.0555431 0.333 0.000699 2.3
565.0 0.0120748 0.0 0.0543786 0.3312 0.0007084 2.3
566.0 0.0123402 0.0 0.0532432 0.3294 0.000718 2.3
567.0 0.012628 0.0 0.052056 0.3276 0.0007257 2.3
568.0 0.012933 0.0 0.0509 0.3258 0.000734 2.3
569.0 0.0132595 0.0 0.0496714 0.3241 0.0007455 2.3
570.0 0.0135979 0.0 0.0484808 0.3223 0.000759 2.3
571.0 0.0139469 0.0 0.0473085 0.3202 0.0007729 2.3
572.0 0.0143014 0.0 0.0461743 0.3182 0.000787 2.3
573.0 0.0146577 0.0 0.0450001 0.3162 0.000802 2.3
574.0 0.0150102 0.0 0.0438705 0.3141 0.000819 2.3
575.0 0.0153567 0.0 0.0427812 0.3121 0.0008386 2.3
576.0 0.0156935 0.0 0.0417338 0.31 0.000858 2.3
577.0 0.0160234 0.0 0.0406179 0.308 0.0008754 2.3
